,video_id,view,action_type,video_start_frame,video_end_frame
2194,nusar-2021_action_both_9041-c07c_9041_user_id_2021-02-05_104114,C10095_rgb,assembly,1,8957
2195,nusar-2021_action_both_9041-c07c_9041_user_id_2021-02-05_104114,HMC_21176623_mono10bit,assembly,1,8960
2196,nusar-2021_action_both_9041-c07c_9041_user_id_2021-02-05_104114,C10115_rgb,assembly,1,8958
2197,nusar-2021_action_both_9041-c07c_9041_user_id_2021-02-05_104114,C10390_rgb,assembly,1,8958
2198,nusar-2021_action_both_9041-c07c_9041_user_id_2021-02-05_104114,HMC_21176875_mono10bit,assembly,1,8960
2199,nusar-2021_action_both_9041-c07c_9041_user_id_2021-02-05_104114,C10395_rgb,assembly,1,8958
2200,nusar-2021_action_both_9041-c07c_9041_user_id_2021-02-05_104114,C10379_rgb,assembly,1,8957
2201,nusar-2021_action_both_9041-c07c_9041_user_id_2021-02-05_104114,HMC_21179183_mono10bit,assembly,1,8960
2202,nusar-2021_action_both_9041-c07c_9041_user_id_2021-02-05_104114,HMC_21110305_mono10bit,assembly,1,8960
2203,nusar-2021_action_both_9041-c07c_9041_user_id_2021-02-05_104114,C10119_rgb,assembly,1,8957
2204,nusar-2021_action_both_9041-c07c_9041_user_id_2021-02-05_104114,C10118_rgb,assembly,1,8957
2205,nusar-2021_action_both_9041-c07c_9041_user_id_2021-02-05_104114,C10404_rgb,assembly,1,8958
2206,nusar-2021_action_both_9035-c07b_9035_user_id_2021-02-04_171214,C10095_rgb,assembly,1,19354
2207,nusar-2021_action_both_9035-c07b_9035_user_id_2021-02-04_171214,HMC_21176623_mono10bit,assembly,1,19399
2208,nusar-2021_action_both_9035-c07b_9035_user_id_2021-02-04_171214,C10115_rgb,assembly,1,19355
2209,nusar-2021_action_both_9035-c07b_9035_user_id_2021-02-04_171214,C10390_rgb,assembly,1,19355
2210,nusar-2021_action_both_9035-c07b_9035_user_id_2021-02-04_171214,HMC_21176875_mono10bit,assembly,1,19399
2211,nusar-2021_action_both_9035-c07b_9035_user_id_2021-02-04_171214,C10395_rgb,assembly,1,19355
2212,nusar-2021_action_both_9035-c07b_9035_user_id_2021-02-04_171214,C10379_rgb,assembly,1,19354
2213,nusar-2021_action_both_9035-c07b_9035_user_id_2021-02-04_171214,HMC_21179183_mono10bit,assembly,1,19399
2214,nusar-2021_action_both_9035-c07b_9035_user_id_2021-02-04_171214,HMC_21110305_mono10bit,assembly,1,19399
2215,nusar-2021_action_both_9035-c07b_9035_user_id_2021-02-04_171214,C10119_rgb,assembly,1,19354
2216,nusar-2021_action_both_9035-c07b_9035_user_id_2021-02-04_171214,C10118_rgb,assembly,1,19355
2217,nusar-2021_action_both_9035-c07b_9035_user_id_2021-02-04_171214,C10404_rgb,assembly,1,19354
2218,nusar-2021_action_both_9045-b06c_9045_user_id_2021-02-05_173118,C10095_rgb,assembly,1,12316
2219,nusar-2021_action_both_9045-b06c_9045_user_id_2021-02-05_173118,HMC_21176623_mono10bit,assembly,1,12316
2220,nusar-2021_action_both_9045-b06c_9045_user_id_2021-02-05_173118,C10115_rgb,assembly,1,12316
2221,nusar-2021_action_both_9045-b06c_9045_user_id_2021-02-05_173118,C10390_rgb,assembly,1,12316
2222,nusar-2021_action_both_9045-b06c_9045_user_id_2021-02-05_173118,HMC_21176875_mono10bit,assembly,1,12316
2223,nusar-2021_action_both_9045-b06c_9045_user_id_2021-02-05_173118,C10395_rgb,assembly,1,12316
2224,nusar-2021_action_both_9045-b06c_9045_user_id_2021-02-05_173118,C10379_rgb,assembly,1,12315
2225,nusar-2021_action_both_9045-b06c_9045_user_id_2021-02-05_173118,HMC_21179183_mono10bit,assembly,1,12316
2226,nusar-2021_action_both_9045-b06c_9045_user_id_2021-02-05_173118,HMC_21110305_mono10bit,assembly,1,12316
2227,nusar-2021_action_both_9045-b06c_9045_user_id_2021-02-05_173118,C10119_rgb,assembly,1,12314
2228,nusar-2021_action_both_9045-b06c_9045_user_id_2021-02-05_173118,C10118_rgb,assembly,1,12314
2229,nusar-2021_action_both_9045-b06c_9045_user_id_2021-02-05_173118,C10404_rgb,assembly,1,12316
2230,nusar-2021_action_both_9015-c04a_9015_user_id_2021-02-02_164257,C10095_rgb,assembly,1,20175
2231,nusar-2021_action_both_9015-c04a_9015_user_id_2021-02-02_164257,HMC_21176623_mono10bit,assembly,1,20178
2232,nusar-2021_action_both_9015-c04a_9015_user_id_2021-02-02_164257,C10115_rgb,assembly,1,20175
2233,nusar-2021_action_both_9015-c04a_9015_user_id_2021-02-02_164257,C10390_rgb,assembly,1,20175
2234,nusar-2021_action_both_9015-c04a_9015_user_id_2021-02-02_164257,HMC_21176875_mono10bit,assembly,1,20178
2235,nusar-2021_action_both_9015-c04a_9015_user_id_2021-02-02_164257,C10395_rgb,assembly,1,20175
2236,nusar-2021_action_both_9015-c04a_9015_user_id_2021-02-02_164257,C10379_rgb,assembly,1,20175
2237,nusar-2021_action_both_9015-c04a_9015_user_id_2021-02-02_164257,HMC_21179183_mono10bit,assembly,1,20178
2238,nusar-2021_action_both_9015-c04a_9015_user_id_2021-02-02_164257,HMC_21110305_mono10bit,assembly,1,20178
2239,nusar-2021_action_both_9015-c04a_9015_user_id_2021-02-02_164257,C10119_rgb,assembly,1,20175
2240,nusar-2021_action_both_9015-c04a_9015_user_id_2021-02-02_164257,C10118_rgb,assembly,1,20175
2241,nusar-2021_action_both_9015-c04a_9015_user_id_2021-02-02_164257,C10404_rgb,assembly,1,20175
2242,nusar-2021_action_both_9056-a19_9056_user_id_2021-02-09_112504,C10095_rgb,disassembly,1,23354
2243,nusar-2021_action_both_9056-a19_9056_user_id_2021-02-09_112504,HMC_21176623_mono10bit,disassembly,1,23366
2244,nusar-2021_action_both_9056-a19_9056_user_id_2021-02-09_112504,C10115_rgb,disassembly,1,23354
2245,nusar-2021_action_both_9056-a19_9056_user_id_2021-02-09_112504,C10390_rgb,disassembly,1,23355
2246,nusar-2021_action_both_9056-a19_9056_user_id_2021-02-09_112504,HMC_21176875_mono10bit,disassembly,1,23366
2247,nusar-2021_action_both_9056-a19_9056_user_id_2021-02-09_112504,C10395_rgb,disassembly,1,23355
2248,nusar-2021_action_both_9056-a19_9056_user_id_2021-02-09_112504,C10379_rgb,disassembly,1,23354
2249,nusar-2021_action_both_9056-a19_9056_user_id_2021-02-09_112504,HMC_21179183_mono10bit,disassembly,1,23366
2250,nusar-2021_action_both_9056-a19_9056_user_id_2021-02-09_112504,HMC_21110305_mono10bit,disassembly,1,23366
2251,nusar-2021_action_both_9056-a19_9056_user_id_2021-02-09_112504,C10119_rgb,disassembly,1,23355
2252,nusar-2021_action_both_9056-a19_9056_user_id_2021-02-09_112504,C10118_rgb,disassembly,1,23354
2253,nusar-2021_action_both_9056-a19_9056_user_id_2021-02-09_112504,C10404_rgb,disassembly,1,23354
2254,nusar-2021_action_both_9032-b04a_9032_user_id_2021-02-04_113248,C10095_rgb,assembly,1,17174
2255,nusar-2021_action_both_9032-b04a_9032_user_id_2021-02-04_113248,HMC_21176623_mono10bit,assembly,1,17181
2256,nusar-2021_action_both_9032-b04a_9032_user_id_2021-02-04_113248,C10115_rgb,assembly,1,17174
2257,nusar-2021_action_both_9032-b04a_9032_user_id_2021-02-04_113248,C10390_rgb,assembly,1,17173
2258,nusar-2021_action_both_9032-b04a_9032_user_id_2021-02-04_113248,HMC_21176875_mono10bit,assembly,1,17181
2259,nusar-2021_action_both_9032-b04a_9032_user_id_2021-02-04_113248,C10395_rgb,assembly,1,17174
2260,nusar-2021_action_both_9032-b04a_9032_user_id_2021-02-04_113248,C10379_rgb,assembly,1,17173
2261,nusar-2021_action_both_9032-b04a_9032_user_id_2021-02-04_113248,HMC_21179183_mono10bit,assembly,1,17181
2262,nusar-2021_action_both_9032-b04a_9032_user_id_2021-02-04_113248,HMC_21110305_mono10bit,assembly,1,17181
2263,nusar-2021_action_both_9032-b04a_9032_user_id_2021-02-04_113248,C10119_rgb,assembly,1,17174
2264,nusar-2021_action_both_9032-b04a_9032_user_id_2021-02-04_113248,C10118_rgb,assembly,1,17173
2265,nusar-2021_action_both_9032-b04a_9032_user_id_2021-02-04_113248,C10404_rgb,assembly,1,17174
2266,nusar-2021_action_both_9031-c10b_9031_user_id_2021-02-04_101552,C10095_rgb,assembly,1,19398
2267,nusar-2021_action_both_9031-c10b_9031_user_id_2021-02-04_101552,HMC_21176623_mono10bit,assembly,1,19445
2268,nusar-2021_action_both_9031-c10b_9031_user_id_2021-02-04_101552,C10115_rgb,assembly,1,19402
2269,nusar-2021_action_both_9031-c10b_9031_user_id_2021-02-04_101552,C10390_rgb,assembly,1,19401
2270,nusar-2021_action_both_9031-c10b_9031_user_id_2021-02-04_101552,HMC_21176875_mono10bit,assembly,1,19445
2271,nusar-2021_action_both_9031-c10b_9031_user_id_2021-02-04_101552,C10395_rgb,assembly,1,19398
2272,nusar-2021_action_both_9031-c10b_9031_user_id_2021-02-04_101552,C10379_rgb,assembly,1,19401
2273,nusar-2021_action_both_9031-c10b_9031_user_id_2021-02-04_101552,HMC_21179183_mono10bit,assembly,1,19445
2274,nusar-2021_action_both_9031-c10b_9031_user_id_2021-02-04_101552,HMC_21110305_mono10bit,assembly,1,19445
2275,nusar-2021_action_both_9031-c10b_9031_user_id_2021-02-04_101552,C10119_rgb,assembly,1,19402
2276,nusar-2021_action_both_9031-c10b_9031_user_id_2021-02-04_101552,C10118_rgb,assembly,1,19402
2277,nusar-2021_action_both_9031-c10b_9031_user_id_2021-02-04_101552,C10404_rgb,assembly,1,19402
2278,nusar-2021_action_both_9064-c02c_9064_user_id_2021-02-22_163357,C10095_rgb,disassembly,1,14988
2279,nusar-2021_action_both_9064-c02c_9064_user_id_2021-02-22_163357,HMC_84347414_mono10bit,disassembly,1,14993
2280,nusar-2021_action_both_9064-c02c_9064_user_id_2021-02-22_163357,HMC_84358933_mono10bit,disassembly,1,14993
2281,nusar-2021_action_both_9064-c02c_9064_user_id_2021-02-22_163357,HMC_84355350_mono10bit,disassembly,1,14993
2282,nusar-2021_action_both_9064-c02c_9064_user_id_2021-02-22_163357,C10115_rgb,disassembly,1,14988
2283,nusar-2021_action_both_9064-c02c_9064_user_id_2021-02-22_163357,C10390_rgb,disassembly,1,14987
2284,nusar-2021_action_both_9064-c02c_9064_user_id_2021-02-22_163357,C10395_rgb,disassembly,1,14987
2285,nusar-2021_action_both_9064-c02c_9064_user_id_2021-02-22_163357,C10379_rgb,disassembly,1,14988
2286,nusar-2021_action_both_9064-c02c_9064_user_id_2021-02-22_163357,HMC_84346135_mono10bit,disassembly,1,14993
2287,nusar-2021_action_both_9064-c02c_9064_user_id_2021-02-22_163357,C10119_rgb,disassembly,1,14988
2288,nusar-2021_action_both_9064-c02c_9064_user_id_2021-02-22_163357,C10118_rgb,disassembly,1,14987
2289,nusar-2021_action_both_9064-c02c_9064_user_id_2021-02-22_163357,C10404_rgb,disassembly,1,14987
2290,nusar-2021_action_both_9073-c12a_9073_user_id_2021-02-11_141222,C10095_rgb,assembly,1,18457
2291,nusar-2021_action_both_9073-c12a_9073_user_id_2021-02-11_141222,HMC_21176623_mono10bit,assembly,1,18458
2292,nusar-2021_action_both_9073-c12a_9073_user_id_2021-02-11_141222,C10115_rgb,assembly,1,18457
2293,nusar-2021_action_both_9073-c12a_9073_user_id_2021-02-11_141222,C10390_rgb,assembly,1,18457
2294,nusar-2021_action_both_9073-c12a_9073_user_id_2021-02-11_141222,HMC_21176875_mono10bit,assembly,1,18458
2295,nusar-2021_action_both_9073-c12a_9073_user_id_2021-02-11_141222,C10395_rgb,assembly,1,18457
2296,nusar-2021_action_both_9073-c12a_9073_user_id_2021-02-11_141222,C10379_rgb,assembly,1,18457
2297,nusar-2021_action_both_9073-c12a_9073_user_id_2021-02-11_141222,HMC_21179183_mono10bit,assembly,1,18458
2298,nusar-2021_action_both_9073-c12a_9073_user_id_2021-02-11_141222,HMC_21110305_mono10bit,assembly,1,18458
2299,nusar-2021_action_both_9073-c12a_9073_user_id_2021-02-11_141222,C10119_rgb,assembly,1,18457
2300,nusar-2021_action_both_9073-c12a_9073_user_id_2021-02-11_141222,C10118_rgb,assembly,1,18455
2301,nusar-2021_action_both_9073-c12a_9073_user_id_2021-02-11_141222,C10404_rgb,assembly,1,18457
2302,nusar-2021_action_both_9072-c10a_9072_user_id_2021-02-11_112415,C10095_rgb,assembly,1,9707
2303,nusar-2021_action_both_9072-c10a_9072_user_id_2021-02-11_112415,HMC_21176623_mono10bit,assembly,1,9707
2304,nusar-2021_action_both_9072-c10a_9072_user_id_2021-02-11_112415,C10115_rgb,assembly,1,9705
2305,nusar-2021_action_both_9072-c10a_9072_user_id_2021-02-11_112415,C10390_rgb,assembly,1,9706
2306,nusar-2021_action_both_9072-c10a_9072_user_id_2021-02-11_112415,HMC_21176875_mono10bit,assembly,1,9707
2307,nusar-2021_action_both_9072-c10a_9072_user_id_2021-02-11_112415,C10395_rgb,assembly,1,9706
2308,nusar-2021_action_both_9072-c10a_9072_user_id_2021-02-11_112415,C10379_rgb,assembly,1,9707
2309,nusar-2021_action_both_9072-c10a_9072_user_id_2021-02-11_112415,HMC_21179183_mono10bit,assembly,1,9707
2310,nusar-2021_action_both_9072-c10a_9072_user_id_2021-02-11_112415,HMC_21110305_mono10bit,assembly,1,9707
2311,nusar-2021_action_both_9072-c10a_9072_user_id_2021-02-11_112415,C10119_rgb,assembly,1,9706
2312,nusar-2021_action_both_9072-c10a_9072_user_id_2021-02-11_112415,C10118_rgb,assembly,1,9706
2313,nusar-2021_action_both_9072-c10a_9072_user_id_2021-02-11_112415,C10404_rgb,assembly,1,9707
2314,nusar-2021_action_both_9012-c07c_9012_user_id_2021-02-01_164345,C10095_rgb,disassembly,1,8639
2315,nusar-2021_action_both_9012-c07c_9012_user_id_2021-02-01_164345,HMC_84347414_mono10bit,disassembly,1,8639
2316,nusar-2021_action_both_9012-c07c_9012_user_id_2021-02-01_164345,HMC_84358933_mono10bit,disassembly,1,8639
2317,nusar-2021_action_both_9012-c07c_9012_user_id_2021-02-01_164345,HMC_84355350_mono10bit,disassembly,1,8639
2318,nusar-2021_action_both_9012-c07c_9012_user_id_2021-02-01_164345,C10115_rgb,disassembly,1,8637
2319,nusar-2021_action_both_9012-c07c_9012_user_id_2021-02-01_164345,C10390_rgb,disassembly,1,8638
2320,nusar-2021_action_both_9012-c07c_9012_user_id_2021-02-01_164345,C10395_rgb,disassembly,1,8633
2321,nusar-2021_action_both_9012-c07c_9012_user_id_2021-02-01_164345,C10379_rgb,disassembly,1,8635
2322,nusar-2021_action_both_9012-c07c_9012_user_id_2021-02-01_164345,HMC_84346135_mono10bit,disassembly,1,8639
2323,nusar-2021_action_both_9012-c07c_9012_user_id_2021-02-01_164345,C10119_rgb,disassembly,1,8636
2324,nusar-2021_action_both_9012-c07c_9012_user_id_2021-02-01_164345,C10118_rgb,disassembly,1,8638
2325,nusar-2021_action_both_9012-c07c_9012_user_id_2021-02-01_164345,C10404_rgb,disassembly,1,8637
2326,nusar-2021_action_both_9044-a09_9044_user_id_2021-02-05_155544,C10095_rgb,disassembly,1,18777
2327,nusar-2021_action_both_9044-a09_9044_user_id_2021-02-05_155544,HMC_21176623_mono10bit,disassembly,1,18779
2328,nusar-2021_action_both_9044-a09_9044_user_id_2021-02-05_155544,C10115_rgb,disassembly,1,18777
2329,nusar-2021_action_both_9044-a09_9044_user_id_2021-02-05_155544,C10390_rgb,disassembly,1,18777
2330,nusar-2021_action_both_9044-a09_9044_user_id_2021-02-05_155544,HMC_21176875_mono10bit,disassembly,1,18779
2331,nusar-2021_action_both_9044-a09_9044_user_id_2021-02-05_155544,C10395_rgb,disassembly,1,18777
2332,nusar-2021_action_both_9044-a09_9044_user_id_2021-02-05_155544,C10379_rgb,disassembly,1,18777
2333,nusar-2021_action_both_9044-a09_9044_user_id_2021-02-05_155544,HMC_21179183_mono10bit,disassembly,1,18779
2334,nusar-2021_action_both_9044-a09_9044_user_id_2021-02-05_155544,HMC_21110305_mono10bit,disassembly,1,18779
2335,nusar-2021_action_both_9044-a09_9044_user_id_2021-02-05_155544,C10119_rgb,disassembly,1,18777
2336,nusar-2021_action_both_9044-a09_9044_user_id_2021-02-05_155544,C10118_rgb,disassembly,1,18777
2337,nusar-2021_action_both_9044-a09_9044_user_id_2021-02-05_155544,C10404_rgb,disassembly,1,18777
2338,nusar-2021_action_both_9034-b04c_9034_user_id_2021-02-23_173159,C10095_rgb,disassembly,1,9416
2339,nusar-2021_action_both_9034-b04c_9034_user_id_2021-02-23_173159,HMC_84347414_mono10bit,disassembly,1,9430
2340,nusar-2021_action_both_9034-b04c_9034_user_id_2021-02-23_173159,HMC_84358933_mono10bit,disassembly,1,9430
2341,nusar-2021_action_both_9034-b04c_9034_user_id_2021-02-23_173159,HMC_84355350_mono10bit,disassembly,1,9430
2342,nusar-2021_action_both_9034-b04c_9034_user_id_2021-02-23_173159,C10115_rgb,disassembly,1,9416
2343,nusar-2021_action_both_9034-b04c_9034_user_id_2021-02-23_173159,C10390_rgb,disassembly,1,9419
2344,nusar-2021_action_both_9034-b04c_9034_user_id_2021-02-23_173159,C10395_rgb,disassembly,1,9419
2345,nusar-2021_action_both_9034-b04c_9034_user_id_2021-02-23_173159,C10379_rgb,disassembly,1,9418
2346,nusar-2021_action_both_9034-b04c_9034_user_id_2021-02-23_173159,HMC_84346135_mono10bit,disassembly,1,9430
2347,nusar-2021_action_both_9034-b04c_9034_user_id_2021-02-23_173159,C10119_rgb,disassembly,1,9418
2348,nusar-2021_action_both_9034-b04c_9034_user_id_2021-02-23_173159,C10118_rgb,disassembly,1,9420
2349,nusar-2021_action_both_9034-b04c_9034_user_id_2021-02-23_173159,C10404_rgb,disassembly,1,9419
2350,nusar-2021_action_both_9044-b01a_9044_user_id_2021-02-19_085343,C10095_rgb,assembly,1,24214
2351,nusar-2021_action_both_9044-b01a_9044_user_id_2021-02-19_085343,HMC_84347414_mono10bit,assembly,1,24217
2352,nusar-2021_action_both_9044-b01a_9044_user_id_2021-02-19_085343,HMC_84358933_mono10bit,assembly,1,24217
2353,nusar-2021_action_both_9044-b01a_9044_user_id_2021-02-19_085343,HMC_84355350_mono10bit,assembly,1,24217
2354,nusar-2021_action_both_9044-b01a_9044_user_id_2021-02-19_085343,C10115_rgb,assembly,1,24216
2355,nusar-2021_action_both_9044-b01a_9044_user_id_2021-02-19_085343,C10390_rgb,assembly,1,24217
2356,nusar-2021_action_both_9044-b01a_9044_user_id_2021-02-19_085343,C10395_rgb,assembly,1,24215
2357,nusar-2021_action_both_9044-b01a_9044_user_id_2021-02-19_085343,C10379_rgb,assembly,1,24215
2358,nusar-2021_action_both_9044-b01a_9044_user_id_2021-02-19_085343,HMC_84346135_mono10bit,assembly,1,24217
2359,nusar-2021_action_both_9044-b01a_9044_user_id_2021-02-19_085343,C10119_rgb,assembly,1,24215
2360,nusar-2021_action_both_9044-b01a_9044_user_id_2021-02-19_085343,C10118_rgb,assembly,1,24217
2361,nusar-2021_action_both_9044-b01a_9044_user_id_2021-02-19_085343,C10404_rgb,assembly,1,24215
2362,nusar-2021_action_both_9086-c14a_9086_user_id_2021-02-16_153910,C10095_rgb,assembly,1,13634
2363,nusar-2021_action_both_9086-c14a_9086_user_id_2021-02-16_153910,HMC_84347414_mono10bit,assembly,1,13643
2364,nusar-2021_action_both_9086-c14a_9086_user_id_2021-02-16_153910,HMC_84358933_mono10bit,assembly,1,13643
2365,nusar-2021_action_both_9086-c14a_9086_user_id_2021-02-16_153910,HMC_84355350_mono10bit,assembly,1,13643
2366,nusar-2021_action_both_9086-c14a_9086_user_id_2021-02-16_153910,C10115_rgb,assembly,1,13634
2367,nusar-2021_action_both_9086-c14a_9086_user_id_2021-02-16_153910,C10390_rgb,assembly,1,13634
2368,nusar-2021_action_both_9086-c14a_9086_user_id_2021-02-16_153910,C10395_rgb,assembly,1,13634
2369,nusar-2021_action_both_9086-c14a_9086_user_id_2021-02-16_153910,C10379_rgb,assembly,1,13634
2370,nusar-2021_action_both_9086-c14a_9086_user_id_2021-02-16_153910,HMC_84346135_mono10bit,assembly,1,13643
2371,nusar-2021_action_both_9086-c14a_9086_user_id_2021-02-16_153910,C10119_rgb,assembly,1,13634
2372,nusar-2021_action_both_9086-c14a_9086_user_id_2021-02-16_153910,C10118_rgb,assembly,1,13634
2373,nusar-2021_action_both_9086-c14a_9086_user_id_2021-02-16_153910,C10404_rgb,assembly,1,13634
2374,nusar-2021_action_both_9023-a19_9023_user_id_2021-02-23_133654,C10095_rgb,assembly,1,9337
2375,nusar-2021_action_both_9023-a19_9023_user_id_2021-02-23_133654,HMC_84347414_mono10bit,assembly,1,9342
2376,nusar-2021_action_both_9023-a19_9023_user_id_2021-02-23_133654,HMC_84358933_mono10bit,assembly,1,9342
2377,nusar-2021_action_both_9023-a19_9023_user_id_2021-02-23_133654,HMC_84355350_mono10bit,assembly,1,9342
2378,nusar-2021_action_both_9023-a19_9023_user_id_2021-02-23_133654,C10115_rgb,assembly,1,9336
2379,nusar-2021_action_both_9023-a19_9023_user_id_2021-02-23_133654,C10390_rgb,assembly,1,9336
2380,nusar-2021_action_both_9023-a19_9023_user_id_2021-02-23_133654,C10395_rgb,assembly,1,9336
2381,nusar-2021_action_both_9023-a19_9023_user_id_2021-02-23_133654,C10379_rgb,assembly,1,9337
2382,nusar-2021_action_both_9023-a19_9023_user_id_2021-02-23_133654,HMC_84346135_mono10bit,assembly,1,9342
2383,nusar-2021_action_both_9023-a19_9023_user_id_2021-02-23_133654,C10119_rgb,assembly,1,9337
2384,nusar-2021_action_both_9023-a19_9023_user_id_2021-02-23_133654,C10118_rgb,assembly,1,9337
2385,nusar-2021_action_both_9023-a19_9023_user_id_2021-02-23_133654,C10404_rgb,assembly,1,9337
2386,nusar-2021_action_both_9035-c02c_9035_user_id_2021-02-18_153533,C10095_rgb,assembly,1,10129
2387,nusar-2021_action_both_9035-c02c_9035_user_id_2021-02-18_153533,HMC_84347414_mono10bit,assembly,1,10130
2388,nusar-2021_action_both_9035-c02c_9035_user_id_2021-02-18_153533,HMC_84358933_mono10bit,assembly,1,10130
2389,nusar-2021_action_both_9035-c02c_9035_user_id_2021-02-18_153533,HMC_84355350_mono10bit,assembly,1,10130
2390,nusar-2021_action_both_9035-c02c_9035_user_id_2021-02-18_153533,C10115_rgb,assembly,1,10130
2391,nusar-2021_action_both_9035-c02c_9035_user_id_2021-02-18_153533,C10390_rgb,assembly,1,10130
2392,nusar-2021_action_both_9035-c02c_9035_user_id_2021-02-18_153533,C10395_rgb,assembly,1,10130
2393,nusar-2021_action_both_9035-c02c_9035_user_id_2021-02-18_153533,C10379_rgb,assembly,1,10130
2394,nusar-2021_action_both_9035-c02c_9035_user_id_2021-02-18_153533,HMC_84346135_mono10bit,assembly,1,10130
2395,nusar-2021_action_both_9035-c02c_9035_user_id_2021-02-18_153533,C10119_rgb,assembly,1,10130
2396,nusar-2021_action_both_9035-c02c_9035_user_id_2021-02-18_153533,C10118_rgb,assembly,1,10129
2397,nusar-2021_action_both_9035-c02c_9035_user_id_2021-02-18_153533,C10404_rgb,assembly,1,10130
2398,nusar-2021_action_both_9066-a09_9066_user_id_2021-02-17_152039,C10095_rgb,disassembly,1,11316
2399,nusar-2021_action_both_9066-a09_9066_user_id_2021-02-17_152039,HMC_84347414_mono10bit,disassembly,1,11318
2400,nusar-2021_action_both_9066-a09_9066_user_id_2021-02-17_152039,HMC_84358933_mono10bit,disassembly,1,11317
2401,nusar-2021_action_both_9066-a09_9066_user_id_2021-02-17_152039,HMC_84355350_mono10bit,disassembly,1,11317
2402,nusar-2021_action_both_9066-a09_9066_user_id_2021-02-17_152039,C10115_rgb,disassembly,1,11316
2403,nusar-2021_action_both_9066-a09_9066_user_id_2021-02-17_152039,C10390_rgb,disassembly,1,11316
2404,nusar-2021_action_both_9066-a09_9066_user_id_2021-02-17_152039,C10395_rgb,disassembly,1,11316
2405,nusar-2021_action_both_9066-a09_9066_user_id_2021-02-17_152039,C10379_rgb,disassembly,1,11316
2406,nusar-2021_action_both_9066-a09_9066_user_id_2021-02-17_152039,HMC_84346135_mono10bit,disassembly,1,11317
2407,nusar-2021_action_both_9066-a09_9066_user_id_2021-02-17_152039,C10119_rgb,disassembly,1,11316
2408,nusar-2021_action_both_9066-a09_9066_user_id_2021-02-17_152039,C10118_rgb,disassembly,1,11316
2409,nusar-2021_action_both_9066-a09_9066_user_id_2021-02-17_152039,C10404_rgb,disassembly,1,11316
2410,nusar-2021_action_both_9084-b04c_9084_user_id_2021-02-25_143221,C10095_rgb,disassembly,1,4238
2411,nusar-2021_action_both_9084-b04c_9084_user_id_2021-02-25_143221,HMC_84347414_mono10bit,disassembly,1,3611
2412,nusar-2021_action_both_9084-b04c_9084_user_id_2021-02-25_143221,HMC_84358933_mono10bit,disassembly,1,3611
2413,nusar-2021_action_both_9084-b04c_9084_user_id_2021-02-25_143221,HMC_84355350_mono10bit,disassembly,1,3611
2414,nusar-2021_action_both_9084-b04c_9084_user_id_2021-02-25_143221,C10115_rgb,disassembly,1,4237
2415,nusar-2021_action_both_9084-b04c_9084_user_id_2021-02-25_143221,C10390_rgb,disassembly,1,4236
2416,nusar-2021_action_both_9084-b04c_9084_user_id_2021-02-25_143221,C10395_rgb,disassembly,1,4236
2417,nusar-2021_action_both_9084-b04c_9084_user_id_2021-02-25_143221,C10379_rgb,disassembly,1,4238
2418,nusar-2021_action_both_9084-b04c_9084_user_id_2021-02-25_143221,HMC_84346135_mono10bit,disassembly,1,3611
2419,nusar-2021_action_both_9084-b04c_9084_user_id_2021-02-25_143221,C10119_rgb,disassembly,1,4237
2420,nusar-2021_action_both_9084-b04c_9084_user_id_2021-02-25_143221,C10118_rgb,disassembly,1,4238
2421,nusar-2021_action_both_9084-b04c_9084_user_id_2021-02-25_143221,C10404_rgb,disassembly,1,4237
2422,nusar-2021_action_both_9026-c13c_9026_user_id_2021-02-03_172406,C10095_rgb,disassembly,1,14804
2423,nusar-2021_action_both_9026-c13c_9026_user_id_2021-02-03_172406,HMC_21176623_mono10bit,disassembly,1,14827
2424,nusar-2021_action_both_9026-c13c_9026_user_id_2021-02-03_172406,C10115_rgb,disassembly,1,14804
2425,nusar-2021_action_both_9026-c13c_9026_user_id_2021-02-03_172406,C10390_rgb,disassembly,1,14803
2426,nusar-2021_action_both_9026-c13c_9026_user_id_2021-02-03_172406,HMC_21176875_mono10bit,disassembly,1,14828
2427,nusar-2021_action_both_9026-c13c_9026_user_id_2021-02-03_172406,C10395_rgb,disassembly,1,14804
2428,nusar-2021_action_both_9026-c13c_9026_user_id_2021-02-03_172406,C10379_rgb,disassembly,1,14804
2429,nusar-2021_action_both_9026-c13c_9026_user_id_2021-02-03_172406,HMC_21179183_mono10bit,disassembly,1,14828
2430,nusar-2021_action_both_9026-c13c_9026_user_id_2021-02-03_172406,HMC_21110305_mono10bit,disassembly,1,14828
2431,nusar-2021_action_both_9026-c13c_9026_user_id_2021-02-03_172406,C10119_rgb,disassembly,1,14804
2432,nusar-2021_action_both_9026-c13c_9026_user_id_2021-02-03_172406,C10118_rgb,disassembly,1,14804
2433,nusar-2021_action_both_9026-c13c_9026_user_id_2021-02-03_172406,C10404_rgb,disassembly,1,14804
2434,nusar-2021_action_both_9014-b02a_9014_user_id_2021-02-02_143628,C10095_rgb,assembly,1,10064
2435,nusar-2021_action_both_9014-b02a_9014_user_id_2021-02-02_143628,HMC_21176623_mono10bit,assembly,1,10074
2436,nusar-2021_action_both_9014-b02a_9014_user_id_2021-02-02_143628,C10115_rgb,assembly,1,10064
2437,nusar-2021_action_both_9014-b02a_9014_user_id_2021-02-02_143628,C10390_rgb,assembly,1,10064
